kB,reclen,write,rewrite,read,reread,randomread,randomwrite,bkwdread,recordrewrite,strideread,fwrite,frewrite,fread,freread,version,build,cachesize_kB,cachelinesize_kB,file_stride,id
2048,256,1007876,3379461,10143926,6503556,22498183,5172149,11706006,7933034,22736381,5670651,3292669,12274742,22498183,3.489,linux-AMD64,1024,32,17,iozone-48.out
2048,512,1116619,2767549,10037248,6696208,13219235,5644567,12345306,7726111,12488897,3624742,3396834,12805399,13058467,3.489,linux-AMD64,1024,32,17,iozone-48.out
2048,1024,1023487,3075736,8029434,14613561,24626703,5754221,12710657,3677503,13198923,4934459,5549749,24347494,24347494,3.489,linux-AMD64,1024,32,17,iozone-48.out
2048,2048,1218464,2955111,5884299,24626703,25966707,5800851,13301113,5904523,13748169,5836323,3165272,13660713,14321195,3.489,linux-AMD64,1024,32,17,iozone-48.out
4096,4,731936,1802751,3162828,4581535,4713521,1981803,3360164,2419425,4791076,2116580,1686979,3615440,5664678,3.489,linux-AMD64,1024,32,17,iozone-48.out
4096,8,944841,2357991,5674032,6510471,8193352,2980646,4433736,3916259,8360824,3025260,2226004,5353976,9868918,3.489,linux-AMD64,1024,32,17,iozone-48.out
4096,16,1091075,2730514,7326777,8017464,12049235,3915366,6530269,5490871,9801354,3326978,2422154,7073381,13801245,3.489,linux-AMD64,1024,32,17,iozone-48.out
4096,32,1188605,3205315,10239486,9353122,16522191,4796426,9005041,7001316,10833527,4157956,3227596,9287391,18456987,3.489,linux-AMD64,1024,32,17,iozone-48.out
4096,64,1237492,3284991,11696488,6989921,18883009,5270212,10840363,8177752,8829180,4858827,2832248,10476771,13924290,3.489,linux-AMD64,1024,32,17,iozone-48.out
4096,128,1262686,3067940,7572208,10612681,21007275,5627567,10950922,8514134,12015527,5396016,3061379,12643359,15059417,3.489,linux-AMD64,1024,32,17,iozone-48.out
4096,256,1280855,3009363,7001316,10833527,22760651,5542240,8752710,8638284,13207098,4192455,2312913,12803544,12958059,3.489,linux-AMD64,1024,32,17,iozone-48.out
4096,512,1290089,3778448,9920205,7845385,24514454,5565581,12841826,8240513,13423810,3627654,2972395,13350787,21214804,3.489,linux-AMD64,1024,32,17,iozone-48.out
4096,1024,1293683,3096138,10184853,11672647,25764430,5751920,13465897,8062616,13834587,6112079,3795980,13615304,19796907,3.489,linux-AMD64,1024,32,17,iozone-48.out
4096,2048,1276762,3438858,7935986,14177082,25610798,5802430,13647752,7111444,13980948,4965558,5278308,13790167,14573961,3.489,linux-AMD64,1024,32,17,iozone-48.out
4096,4096,1159407,3605576,6339889,24514454,25458986,5794602,13007113,5802430,13518879,5133213,4352854,12487133,23540333,3.489,linux-AMD64,1024,32,17,iozone-48.out
8192,4,728565,1864357,3695070,3851640,3734021,1759438,3081920,2420755,4540851,2086606,1804058,3790873,5539386,3.489,linux-AMD64,1024,32,17,iozone-48.out
8192,8,937617,2477304,4958254,5631077,7530397,2801719,5649594,3982903,7877411,2960564,2534501,4946832,8895021,3.489,linux-AMD64,1024,32,17,iozone-48.out
8192,16,1077452,3241850,7012469,7522154,10964221,3789200,7591960,5606269,11088058,3891776,3042083,7699133,11824513,3.489,linux-AMD64,1024,32,17,iozone-48.out
8192,32,1183642,3417585,10625170,8962305,16027449,4548665,6596471,7097937,14323685,4442798,3042083,9234488,16163160,3.489,linux-AMD64,1024,32,17,iozone-48.out
8192,64,1220689,4061528,10836280,9460786,19048469,5264403,10612044,8265899,19458391,5110162,3316319,9728660,18200887,3.489,linux-AMD64,1024,32,17,iozone-48.out
8192,128,1253556,4464155,11359320,10187286,22198999,5634770,11178240,8696894,21330777,5319004,4543853,12563868,21397195,3.489,linux-AMD64,1024,32,17,iozone-48.out
8192,256,1191565,3887813,9954134,9649428,22256517,5598961,10190307,8828739,19272845,4776959,4017834,16754263,16584440,3.489,linux-AMD64,1024,32,17,iozone-48.out
8192,512,1272073,3703433,7742506,8039611,13883812,4705649,10849967,8642207,13105371,4943985,4182150,10761612,17434361,3.489,linux-AMD64,1024,32,17,iozone-48.out
8192,1024,1243485,3064603,8524285,8062248,13386185,4628318,9638600,8631352,14323685,5107124,3733615,12320592,20851814,3.489,linux-AMD64,1024,32,17,iozone-48.out
8192,2048,1258930,4069706,8577485,11160086,20839167,5411147,11652086,7915520,13318731,6196743,4190311,11412140,19737836,3.489,linux-AMD64,1024,32,17,iozone-48.out
8192,4096,1228370,4362141,10291026,13449061,21225362,5330557,9406396,6253130,11620560,4922735,5830794,7877411,16584440,3.489,linux-AMD64,1024,32,17,iozone-48.out
8192,8192,1186422,4757117,8086916,14419865,13679297,4625826,6983962,4531269,10038471,4500997,3876846,11687758,14222889,3.489,linux-AMD64,1024,32,17,iozone-48.out
16384,4,697491,1683854,4389953,3898135,3736418,1711832,3411952,2450520,3709992,1899860,1657136,4299049,4780882,3.489,linux-AMD64,1024,32,17,iozone-48.out
16384,8,889321,2303718,7835917,5181758,5868541,2546504,5945205,3963105,5994996,2792588,2455950,5750677,7304517,3.489,linux-AMD64,1024,32,17,iozone-48.out
16384,16,1039521,3232822,8300650,6157214,8406252,3139336,6998761,5597504,8449664,3546298,3174578,7485124,10329397,3.489,linux-AMD64,1024,32,17,iozone-48.out
16384,32,1034732,3301153,10415504,7130199,10885726,4102213,9615411,7013761,9948090,3892615,3245648,9459231,11703295,3.489,linux-AMD64,1024,32,17,iozone-48.out
16384,64,1147891,3940380,13979290,7602716,12254254,4449646,10296895,8187902,10051401,4334299,3849441,9086505,12611842,3.489,linux-AMD64,1024,32,17,iozone-48.out
16384,128,1194439,4197684,11306626,7885371,13300185,4418461,10194549,8410367,8719854,4045461,3631185,11018377,13440658,3.489,linux-AMD64,1024,32,17,iozone-48.out
16384,256,1177695,3748442,11906062,8023471,13919826,4283240,10530420,6835170,9498455,4654590,4060521,10396595,14320120,3.489,linux-AMD64,1024,32,17,iozone-48.out
16384,512,1234855,4215193,11123606,8542092,16288846,4489765,10232499,8533606,9603317,4253546,4469325,11490003,15708006,3.489,linux-AMD64,1024,32,17,iozone-48.out
16384,1024,1237635,3989333,10793399,8342976,16269563,4613963,12090398,8775530,17301822,4391355,4598218,12337858,14587627,3.489,linux-AMD64,1024,32,17,iozone-48.out
16384,2048,1229003,4063402,10076456,9016167,15708006,4584108,10988425,8551659,14099757,4466710,4156301,8627891,15197352,3.489,linux-AMD64,1024,32,17,iozone-48.out
16384,4096,1226239,4088788,11355202,7540151,14839637,4267546,10240123,7230732,18449144,5516621,4678675,11130813,15874927,3.489,linux-AMD64,1024,32,17,iozone-48.out
16384,8192,1133445,4018493,8733152,9367679,12584127,4462939,9168947,5326345,9935146,4152032,6311020,10815482,12830838,3.489,linux-AMD64,1024,32,17,iozone-48.out
16384,16384,1158848,4338951,6753222,7571721,8303660,4146770,7832345,4198966,8253792,4209770,4535997,5915013,8208441,3.489,linux-AMD64,1024,32,17,iozone-48.out
32768,64,1112822,3997665,10690808,6897189,12304507,4095466,10937536,8264118,10292118,3845112,3860557,11342837,13054852,3.489,linux-AMD64,1024,32,17,iozone-48.out
32768,128,1117946,3917335,12520851,7970799,13123412,4217237,11341901,8306573,11130637,3946015,3694217,10567507,13861991,3.489,linux-AMD64,1024,32,17,iozone-48.out
32768,256,1167499,3870559,11954533,7926667,13206641,4105743,12626679,7024087,14303437,4179660,4186535,11506169,16188704,3.489,linux-AMD64,1024,32,17,iozone-48.out
32768,512,1192520,4071564,13670341,8153321,14576496,4332769,10996166,8801272,11417276,3644164,3848665,11972236,14272245,3.489,linux-AMD64,1024,32,17,iozone-48.out
32768,1024,1191125,3887089,11089326,8173686,14596621,4305353,11599392,8487131,12305608,4196634,3936634,11464896,15170187,3.489,linux-AMD64,1024,32,17,iozone-48.out
32768,2048,1195778,4083783,11745106,8419541,14537949,4299158,11070568,7423592,17877526,4355011,4186535,12042521,14832919,3.489,linux-AMD64,1024,32,17,iozone-48.out
32768,4096,1171839,4090955,12885941,8641347,14372241,4360261,13435147,6634817,14609034,4016122,4183349,11842258,14879489,3.489,linux-AMD64,1024,32,17,iozone-48.out
32768,8192,1145297,3988268,12114703,8974839,14680816,3770325,13138467,5985025,12588514,4618429,4638693,9089994,12854606,3.489,linux-AMD64,1024,32,17,iozone-48.out
32768,16384,1159442,4023529,7827797,8342371,11089326,4076637,7918903,4229176,8834651,3769912,5892394,8754739,10556955,3.489,linux-AMD64,1024,32,17,iozone-48.out
65536,64,1064255,3977465,12552187,7641694,12435772,3893741,10327231,8174611,12295593,3880603,3707861,12426215,12967281,3.489,linux-AMD64,1024,32,17,iozone-48.out
65536,128,1119028,3915873,11957032,7917946,13484450,4020575,12461706,8532127,12659130,3830260,3667150,13282458,13820734,3.489,linux-AMD64,1024,32,17,iozone-48.out
65536,256,1169972,4195660,12797634,8275764,14387140,4080922,12509344,6942447,12049281,3891260,4090639,12588402,14063268,3.489,linux-AMD64,1024,32,17,iozone-48.out
65536,512,1192452,4194316,13041725,7938068,14240308,4109352,11963277,8897220,12634692,3717489,3686380,12253935,14063987,3.489,linux-AMD64,1024,32,17,iozone-48.out
65536,1024,1188579,4186012,12948955,8089925,14515537,4127989,13226217,9007132,12762577,3725349,3694257,12199550,14331631,3.489,linux-AMD64,1024,32,17,iozone-48.out
65536,2048,1183753,4151556,13202078,8158356,14570165,4155196,12885220,9037040,12845478,3804496,3789965,12421723,15000317,3.489,linux-AMD64,1024,32,17,iozone-48.out
65536,4096,1171329,4171338,13913778,8296746,15248286,4167354,13220492,7738504,17296832,4035508,4099607,13207152,14336863,3.489,linux-AMD64,1024,32,17,iozone-48.out
65536,8192,1148930,4116059,11974221,7989288,14760284,4098568,9458065,6290140,12941639,4310403,3966846,10604527,13765365,3.489,linux-AMD64,1024,32,17,iozone-48.out
65536,16384,1156038,4033495,9331558,7490513,11301241,4061506,8111889,5394437,8971267,4196429,4344192,8078750,9753736,3.489,linux-AMD64,1024,32,17,iozone-48.out
131072,64,1088970,3996340,13139854,7684829,12521255,3808365,11662241,8267899,11612726,3866433,3831616,12581432,13216934,3.489,linux-AMD64,1024,32,17,iozone-48.out
131072,128,1104573,3980426,13246232,7934151,13374815,3954855,12386405,8126495,13688864,3818337,3728831,13124483,13905263,3.489,linux-AMD64,1024,32,17,iozone-48.out
131072,256,1175523,4143633,13370586,8083835,14239499,4160347,13219794,8160875,13142681,4115406,4044201,13908430,14304709,3.489,linux-AMD64,1024,32,17,iozone-48.out
131072,512,1201920,4149670,14118093,8056115,14592521,4178370,13877534,8686050,13899638,3775541,3709833,13609230,14892959,3.489,linux-AMD64,1024,32,17,iozone-48.out
131072,1024,1190288,4257784,13599467,8180792,14689217,4227596,13969216,8767922,14454399,3756707,3900476,13070501,14994919,3.489,linux-AMD64,1024,32,17,iozone-48.out
131072,2048,1189615,4335244,14542340,8216617,15211077,4283528,14104329,8734073,14293551,3891558,3867113,14662968,15216129,3.489,linux-AMD64,1024,32,17,iozone-48.out
131072,4096,1187365,4215213,14612302,5909458,15302958,4209114,14368641,8346350,14454399,3962895,4038052,13746367,14416116,3.489,linux-AMD64,1024,32,17,iozone-48.out
131072,8192,1161285,4163151,12798768,8329405,15285088,4206698,11533789,6778672,14114831,3859592,3945942,11239277,14718713,3.489,linux-AMD64,1024,32,17,iozone-48.out
131072,16384,1152980,4089355,9638277,7492432,11573610,4104591,10036105,5907617,9776425,3755116,3742895,9777120,11070215,3.489,linux-AMD64,1024,32,17,iozone-48.out
262144,64,1059702,4073656,13287180,7703555,12584284,3751295,12127215,8279404,11842978,3847260,3880568,13103337,13237589,3.489,linux-AMD64,1024,32,17,iozone-48.out
262144,128,1102491,4063494,13988376,7854506,13628596,3916046,13461901,8493795,13546821,3784049,3825641,13905405,14075765,3.489,linux-AMD64,1024,32,17,iozone-48.out
262144,256,1173559,4299690,7547194,6587854,14209100,4150810,14032651,7271094,13861229,4090828,4144708,14229880,14382137,3.489,linux-AMD64,1024,32,17,iozone-48.out
262144,512,1193207,4286130,14781996,8204342,15024385,4246418,14607411,8914925,14212957,3770760,3759749,14825647,14992426,3.489,linux-AMD64,1024,32,17,iozone-48.out
262144,1024,1190930,4352522,15027670,8289641,15293338,4337686,15070100,9005318,14748883,3809787,3844986,14301324,15232953,3.489,linux-AMD64,1024,32,17,iozone-48.out
262144,2048,1186944,4353763,15173880,8334507,15501404,4299841,15137114,9016395,15453907,3842071,3884077,15131906,15407564,3.489,linux-AMD64,1024,32,17,iozone-48.out
262144,4096,1183863,4384335,15069894,8386700,15427670,4313555,14804687,8767978,15436550,3929370,3974236,15122332,14914940,3.489,linux-AMD64,1024,32,17,iozone-48.out
262144,8192,1165753,4315909,14772860,8423065,15311228,4258358,15056274,6950496,14381385,3806016,3882294,14894534,14708240,3.489,linux-AMD64,1024,32,17,iozone-48.out
262144,16384,1156419,4253449,10857035,7339089,11772223,4161336,10693682,6179294,9902672,3543875,3541672,10710244,11394634,3.489,linux-AMD64,1024,32,17,iozone-48.out
524288,64,1068625,4111032,13306461,7620578,12306096,3741949,12021657,8195591,12554812,3889145,3897879,13155530,13505621,3.489,linux-AMD64,1024,32,17,iozone-48.out
524288,128,1124065,4142146,14072955,7785453,13453319,3955342,13208234,7981245,13589585,3792126,3794901,13818532,14053708,3.489,linux-AMD64,1024,32,17,iozone-48.out
524288,256,1194337,3858065,14191384,7877263,13984355,4262814,13980710,8570723,14046258,4226559,4224822,14304096,14516748,3.489,linux-AMD64,1024,32,17,iozone-48.out
524288,512,1220665,4378145,14776117,8231238,14436030,4339088,14599731,8763255,14404729,3830438,3833697,14791522,14951529,3.489,linux-AMD64,1024,32,17,iozone-48.out
524288,1024,1218508,4441692,15048835,8328661,14794508,4371321,15005296,8980303,14836431,3857124,3875403,15014824,15249835,3.489,linux-AMD64,1024,32,17,iozone-48.out
524288,2048,1206003,4404267,15222704,8338293,15032067,4397432,15149294,9056790,15321555,3927810,3918704,15270697,15446613,3.489,linux-AMD64,1024,32,17,iozone-48.out
524288,4096,1187340,4440338,15290340,8385639,14893203,4383573,15333200,8761474,15058419,3955698,3964069,15300554,15504662,3.489,linux-AMD64,1024,32,17,iozone-48.out
524288,8192,1185035,4371217,15146268,8378163,14926766,4377927,15134072,6968862,15152426,3904641,3905369,15147103,15373720,3.489,linux-AMD64,1024,32,17,iozone-48.out
524288,16384,1167521,4341024,11439792,6971911,11588273,4177691,11395567,6038721,11445567,3460555,3451262,9664642,9741536,3.489,linux-AMD64,1024,32,17,iozone-48.out
64,4,614542,435202,3363612,3738358,3203069,1562436,3057153,1722886,3738358,1518251,1933893,5283570,4564786,3.489,linux-AMD64,1024,32,17,iozone-49.out
64,8,789967,2772930,7100397,4564786,5389653,2006158,4207076,3203069,1392258,703068,3057153,9318832,7100397,3.489,linux-AMD64,1024,32,17,iozone-49.out
64,16,901377,3363612,10821524,7100397,7940539,2923952,6421025,3363612,10402178,2561267,4018152,9318832,9006179,3.489,linux-AMD64,1024,32,17,iozone-49.out
64,32,983980,4274062,12902017,9006179,9318832,3588436,7940539,3791156,12902017,3588436,5283570,12902017,10821524,3.489,linux-AMD64,1024,32,17,iozone-49.out
64,64,1013707,3791156,7100397,15972885,10402178,3057153,7940539,3738358,12902017,3738358,4274062,15972885,9318832,3.489,linux-AMD64,1024,32,17,iozone-49.out
128,4,670413,2066432,3895854,3657016,3759450,1705404,3867787,2326073,3199360,1332828,1642783,5325799,4934216,3.489,linux-AMD64,1024,32,17,iozone-49.out
128,8,853794,2784517,7476717,4407601,5122535,2058509,4934216,3536566,4407601,2558895,3053774,9977956,6727225,3.489,linux-AMD64,1024,32,17,iozone-49.out
128,16,883293,3759450,9795896,5379161,7176872,2621367,6114306,4596273,12842051,3445772,4012317,12842051,8548124,3.489,linux-AMD64,1024,32,17,iozone-49.out
128,32,1076312,4407601,15881078,6406138,8548124,2969325,8036304,4407601,15881078,2673584,5122535,14200794,12842051,3.489,linux-AMD64,1024,32,17,iozone-49.out
128,64,1093856,4267461,9795896,9129573,9795896,3218540,9795896,4934216,11470204,3759450,7082197,21643049,10779307,3.489,linux-AMD64,1024,32,17,iozone-49.out
128,128,1093856,4934216,6727225,15881078,9977956,3359523,10779307,3445772,18012359,3359523,4012317,14200794,10567140,3.489,linux-AMD64,1024,32,17,iozone-49.out
256,4,693718,1924938,5938650,3159869,3823789,1740810,4054829,1871263,3052087,1523457,1938842,5347168,4350555,3.489,linux-AMD64,1024,32,17,iozone-49.out
256,8,879535,2943325,9868433,4840911,5687020,2330140,6249745,3667079,6107548,2392442,2665657,6891544,9518507,3.489,linux-AMD64,1024,32,17,iozone-49.out
256,16,844929,3879045,12812277,7735574,9518507,2943325,10245071,5117791,9868433,3879045,3197509,10245071,10651598,3.489,linux-AMD64,1024,32,17,iozone-49.out
256,32,1148625,4264168,16072608,9192546,15164624,3009318,13454450,6249745,14353744,3935921,4840911,14953435,18259146,3.489,linux-AMD64,1024,32,17,iozone-49.out
256,64,1201314,4734192,16072608,9192546,14953435,4054829,14164395,5217259,21134280,5971678,4907284,14953435,16072608,3.489,linux-AMD64,1024,32,17,iozone-49.out
256,128,1180188,5217259,14353744,14164395,19591792,4907284,15835569,6249745,17096249,3823789,8271916,18259146,21134280,3.489,linux-AMD64,1024,32,17,iozone-49.out
256,256,1213534,5022044,10245071,18259146,16828306,3421677,16072608,5117791,21134280,4332998,5347168,18259146,21134280,3.489,linux-AMD64,1024,32,17,iozone-49.out
512,4,714207,2073249,5886650,3556580,3684733,1605228,4411377,1924603,4494470,2047551,2032051,5453155,5509113,3.489,linux-AMD64,1024,32,17,iozone-49.out
512,8,917412,2875558,9681823,6246213,6246213,2265742,7513788,3762197,7540170,2922519,2975154,8992598,7309196,3.489,linux-AMD64,1024,32,17,iozone-49.out
512,16,1043072,3104171,13109944,6246213,8992598,3029721,9304292,5115422,7758090,3104171,1689859,8265729,7022379,3.489,linux-AMD64,1024,32,17,iozone-49.out
512,32,796306,3970896,13190469,4228947,7513788,2124526,13783088,6491676,17069844,2391924,3510074,15583417,9468384,3.489,linux-AMD64,1024,32,17,iozone-49.out
512,64,1127995,4784885,17069844,6736026,10641343,3220553,16543832,5398323,19557124,4420457,4871723,19037014,10856530,3.489,linux-AMD64,1024,32,17,iozone-49.out
512,128,1099128,5019764,11374040,6931711,12146009,4262523,19037014,5551840,19736867,4030519,5398323,20490142,11877300,3.489,linux-AMD64,1024,32,17,iozone-49.out
512,256,1169140,4927617,10911694,8844453,11374040,4195896,17630404,6319739,21303197,4061007,7309196,20490142,22414989,3.489,linux-AMD64,1024,32,17,iozone-49.out
512,512,1190529,5384786,8562340,21516644,23139567,4827914,21303197,4494470,13522711,3533174,4195896,16543832,11683444,3.489,linux-AMD64,1024,32,17,iozone-49.out
1024,4,559837,1787480,5630486,3529706,3751699,1718120,3411938,2353657,3735385,1828574,1992279,5507740,3696803,3.489,linux-AMD64,1024,32,17,iozone-49.out
1024,8,875308,2573677,7472033,4048778,4854136,2491561,7208671,3778101,6609617,2565989,2638501,9142007,9320560,3.489,linux-AMD64,1024,32,17,iozone-49.out
1024,16,1052222,3229770,7590887,7590887,11398360,3074849,11132462,4178773,11018226,3778101,2653170,12639479,12944224,3.489,linux-AMD64,1024,32,17,iozone-49.out
1024,32,1158358,2565989,17056672,8542002,8610501,2461573,13305116,4014717,15516181,4428688,4594502,17056672,15977962,3.489,linux-AMD64,1024,32,17,iozone-49.out
1024,64,1194770,5175871,17402221,5479632,10230845,4810640,9655828,7699755,21713061,2829721,3659010,19629138,20869039,3.489,linux-AMD64,1024,32,17,iozone-49.out
1024,128,1055843,4550690,10557785,6918376,21388672,5444898,20088179,4211554,12790037,3012308,3160839,21282686,11903823,3.489,linux-AMD64,1024,32,17,iozone-49.out
1024,256,1251882,2993413,9655828,11645609,21388672,5169641,10878686,6830356,11773301,3582705,3506651,21823389,12208350,3.489,linux-AMD64,1024,32,17,iozone-49.out
1024,512,1265531,2884840,14422045,13818817,22276143,5507740,21388672,3495237,16531459,2688041,4876180,22748081,12983353,3.489,linux-AMD64,1024,32,17,iozone-49.out
1024,1024,1229309,5356618,5758828,23886714,23886714,5444898,22869206,3020783,12790037,4654248,3020783,12790037,13863422,3.489,linux-AMD64,1024,32,17,iozone-49.out
2048,4,731194,1671907,3140967,4550221,4772701,1986660,3771144,2361944,4338776,2072957,1677130,5535444,5655716,3.489,linux-AMD64,1024,32,17,iozone-49.out
2048,8,931379,3065856,5416763,6359119,7969835,2933915,7368238,3850597,8067138,2968386,2257653,9610516,9525260,3.489,linux-AMD64,1024,32,17,iozone-49.out
2048,16,1090535,2676988,14109484,7874853,11835033,3908414,6340344,5475461,11835033,3878414,2464260,7874853,13467949,3.489,linux-AMD64,1024,32,17,iozone-49.out
2048,32,1193410,3901313,9752360,9349021,16525279,4717655,16001943,6967792,8713618,4204968,2516234,16367837,17501701,3.489,linux-AMD64,1024,32,17,iozone-49.out
2048,64,1241893,4403275,10959265,9944290,19139540,4957240,18129656,7911115,10240672,3953383,2622235,14840791,20316506,3.489,linux-AMD64,1024,32,17,iozone-49.out
2048,128,1248753,5389574,21325256,5820505,11966935,5376082,11440955,8390200,24984852,2897301,3402216,12050878,21757372,3.489,linux-AMD64,1024,32,17,iozone-49.out
2048,256,1265681,3390131,10452512,11072275,22036452,5564129,22036452,7969835,12561952,3160613,5904523,12274742,22264924,3.489,linux-AMD64,1024,32,17,iozone-49.out
2048,512,1287111,3210223,18641120,12118884,23291219,5447681,23873814,4221501,24347494,3677503,3663388,13058467,17828628,3.489,linux-AMD64,1024,32,17,iozone-49.out
2048,1024,1289623,5719737,8261095,14840791,24074544,5735012,13138359,6780783,13384011,4948672,9483197,24984852,24697509,3.489,linux-AMD64,1024,32,17,iozone-49.out
2048,2048,1253491,5689430,10780463,25580074,25966707,5836323,24416701,5868220,13926483,5800851,5868220,25580074,25580074,3.489,linux-AMD64,1024,32,17,iozone-49.out
4096,4,728707,2111118,6058196,4607338,4763181,1963457,3938705,2436582,4669958,2111377,1923879,5278308,5649775,3.489,linux-AMD64,1024,32,17,iozone-49.out
4096,8,930260,3016231,8062616,6532752,8093001,2923832,8028705,3942321,8224733,3038638,2794017,9779037,9685316,3.489,linux-AMD64,1024,32,17,iozone-49.out
4096,16,1091075,4088687,14414991,8062616,12117223,3896717,12185983,5520868,12414943,3954116,3047802,13924290,13746032,3.489,linux-AMD64,1024,32,17,iozone-49.out
4096,32,1194888,4307020,14954547,8193352,15165768,4596244,15564215,6905631,12487133,4551192,4676314,18049765,18030821,3.489,linux-AMD64,1024,32,17,iozone-49.out
4096,64,1225225,5332372,21426474,10036109,19981106,5292944,17063738,8047509,11070889,4562069,5165626,21669709,21110529,3.489,linux-AMD64,1024,32,17,iozone-49.out
4096,128,1268560,5519094,11007051,10560492,22521946,5580043,19683498,8642630,23128348,5347310,3621537,11439475,21214804,3.489,linux-AMD64,1024,32,17,iozone-49.out
4096,256,1250372,4941279,16318176,10190895,22521946,5512011,20097981,8552280,24237769,5520868,3950479,13007113,23285086,3.489,linux-AMD64,1024,32,17,iozone-49.out
4096,512,1282481,5704175,22002745,11409087,25123904,5736555,22259318,8205092,24101756,5454263,4043458,24977794,24977794,3.489,linux-AMD64,1024,32,17,iozone-49.out
4096,1024,1288444,5769304,19329161,12194633,25764430,5826043,25308964,7950677,22760651,5153230,6585338,25919917,24977794,3.489,linux-AMD64,1024,32,17,iozone-49.out
4096,2048,1275246,5513780,9846293,15059417,25308964,5818150,24690613,6930704,18378010,4713521,9663524,13247835,25458986,3.489,linux-AMD64,1024,32,17,iozone-49.out
4096,4096,1256774,5535098,10718622,25271734,23967260,5777065,21779595,5902100,25271734,5875858,4520059,17498237,26438471,3.489,linux-AMD64,1024,32,17,iozone-49.out
8192,4,723685,2063052,5091986,3737270,3701837,1734131,4035767,2430860,4515786,2054663,2060330,5442863,5654243,3.489,linux-AMD64,1024,32,17,iozone-49.out
8192,8,937412,3102794,9649428,6350207,8152152,2933018,7832518,3959496,7663074,2955217,2656378,7111158,7884642,3.489,linux-AMD64,1024,32,17,iozone-49.out
8192,16,1073513,3130212,7160060,7707769,11804201,3917958,7269124,5524246,11857157,3862465,3341150,6090202,11088058,3.489,linux-AMD64,1024,32,17,iozone-49.out
8192,32,1136054,3358786,8640034,8030217,15784476,4724413,8463394,7019632,9342456,3731993,3149436,9403821,11735662,3.489,linux-AMD64,1024,32,17,iozone-49.out
8192,64,1074924,3766356,7846828,7191531,11836733,4017834,10409500,7891886,10867125,3930957,3152036,9942612,14371614,3.489,linux-AMD64,1024,32,17,iozone-49.out
8192,128,1226353,3571028,8781355,8152152,18747070,4949683,9809204,8360428,10721317,4183678,3705031,10434790,17963005,3.489,linux-AMD64,1024,32,17,iozone-49.out
8192,256,1162655,3674914,9800810,6321001,14523482,4442798,11703682,6692839,10822627,4793620,3605502,9614327,15569897,3.489,linux-AMD64,1024,32,17,iozone-49.out
8192,512,1240074,4037664,9083135,8819674,19874841,5139206,11604860,7728574,15005525,4199016,3484475,10214543,19886343,3.489,linux-AMD64,1024,32,17,iozone-49.out
8192,1024,1264769,4313404,10115308,10694620,23016885,5406890,15402389,8216483,13630458,5013234,3462355,8226319,18455061,3.489,linux-AMD64,1024,32,17,iozone-49.out
8192,2048,1267288,3923327,9319649,10836280,19370632,5288712,12623876,7585256,12302946,5851647,4732873,12642455,15908717,3.489,linux-AMD64,1024,32,17,iozone-49.out
8192,4096,1232070,4025837,8642207,13170677,20953542,5336352,11751717,6548696,12783564,4899570,6429825,10556617,17963005,3.489,linux-AMD64,1024,32,17,iozone-49.out
8192,8192,974086,3858561,8175428,15569897,15457823,4620849,10463389,4548665,9682056,4620849,4765034,6618070,11473111,3.489,linux-AMD64,1024,32,17,iozone-49.out
16384,4,651241,1760015,4307133,3929790,4142521,1778739,3522665,2079962,3668598,1887078,1770673,4428142,4814376,3.489,linux-AMD64,1024,32,17,iozone-49.out
16384,8,891108,2511694,6328456,5258282,5904340,2519891,5283347,3967223,4710748,2808796,2520631,6155008,7132419,3.489,linux-AMD64,1024,32,17,iozone-49.out
16384,16,1029785,3018937,8582633,6343059,8342976,2991991,7005182,5546453,6566722,3534078,3307190,7364006,7918992,3.489,linux-AMD64,1024,32,17,iozone-49.out
16384,32,1106882,3665467,12191209,7220855,10793399,4040466,8278651,7108073,9882283,3845994,3463019,9042267,12488079,3.489,linux-AMD64,1024,32,17,iozone-49.out
16384,64,1204362,3767348,11055602,7588444,12508537,4373747,10679339,8295640,10475840,4525840,3377574,10272267,13160098,3.489,linux-AMD64,1024,32,17,iozone-49.out
16384,128,1233193,4241208,10680999,7662908,13541302,3959451,12780725,8445510,13417040,4430425,3928891,12346725,14910473,3.489,linux-AMD64,1024,32,17,iozone-49.out
16384,256,1213079,4350488,8890194,8564449,16300437,4797906,12300316,8943416,15339834,4517212,3820124,8529369,15812827,3.489,linux-AMD64,1024,32,17,iozone-49.out
16384,512,1249926,4302549,12282728,6617309,12681664,4046414,14422304,8427902,12420366,4319587,3800476,12545073,15457148,3.489,linux-AMD64,1024,32,17,iozone-49.out
16384,1024,1070216,4321760,9415167,8728714,15722381,4945339,11984967,8063011,13605646,4580136,3776873,14578343,15254703,3.489,linux-AMD64,1024,32,17,iozone-49.out
16384,2048,1224055,4256708,10922059,7275131,13979290,3655523,11602520,7064958,13172711,4899852,4309294,11338340,15783772,3.489,linux-AMD64,1024,32,17,iozone-49.out
16384,4096,1054921,4041417,11161547,9294195,15398267,4818765,7652668,6614761,22946222,5281723,4816063,10786622,14510619,3.489,linux-AMD64,1024,32,17,iozone-49.out
16384,8192,1195042,3868728,10330950,10310799,14172454,4242255,12556535,5254664,6627520,3840620,5645791,9524785,12771224,3.489,linux-AMD64,1024,32,17,iozone-49.out
