kB,reclen,write,rewrite,read,reread,randomread,randomwrite,bkwdread,recordrewrite,strideread,fwrite,frewrite,fread,freread,version,build,cachesize_kB,cachelinesize_kB,file_stride,id
512,128,1333173,5684095,24457224,25624554,22183443,5822804,20296484,7871843,25624554,7022379,6395018,22183443,24457224,3.489,linux-AMD64,1024,32,17,iozone-006.out
512,256,1368865,6018636,25624554,24181823,22414989,5822804,21303197,7211022,23139567,5019764,10434519,24181823,24457224,3.489,linux-AMD64,1024,32,17,iozone-006.out
512,512,1337324,6104175,25624554,24457224,24457224,5453155,23391616,6018636,23139567,5968453,6018636,24181823,25624554,3.489,linux-AMD64,1024,32,17,iozone-006.out
1024,4,773337,2300703,5853003,5845038,4783849,2031864,4614246,2522288,4762630,2216407,2188177,5682634,5751117,3.489,linux-AMD64,1024,32,17,iozone-006.out
1024,8,1013727,3281592,9946527,9946527,8310603,2926114,7883484,4044965,8199542,3170172,3179559,9569770,9569770,3.489,linux-AMD64,1024,32,17,iozone-006.out
1024,16,1166221,4321737,14230902,14422045,12313351,4048778,12037272,5690162,12348754,4211554,4130547,13818817,13686709,3.489,linux-AMD64,1024,32,17,iozone-006.out
1024,32,1278338,4898425,18936769,18608584,16789959,4832290,15977962,7257394,17056672,4926518,5042191,17985196,18936769,3.489,linux-AMD64,1024,32,17,iozone-006.out
1024,64,1319577,5630486,21823389,21713061,19719260,5277632,19363647,8246774,23366889,5690162,5593820,20970936,21713061,3.489,linux-AMD64,1024,32,17,iozone-006.out
1024,128,1347734,5853003,24430194,24292018,22748081,5564829,21823389,8000971,24998980,6280976,6137371,23754601,22748081,3.489,linux-AMD64,1024,32,17,iozone-006.out
1024,256,1374474,5363307,21823389,24998980,23240448,5950309,21713061,8000971,23754601,6963241,7420395,24430194,23886714,3.489,linux-AMD64,1024,32,17,iozone-006.out
1024,512,1368780,6093831,22276143,24430194,24292018,5751117,23240448,7369466,24998980,4789183,8750850,24430194,24430194,3.489,linux-AMD64,1024,32,17,iozone-006.out
1024,1024,1340164,5690162,26219889,26219889,25594883,6137371,24292018,5917516,25594883,6093831,5983467,26219889,26219889,3.489,linux-AMD64,1024,32,17,iozone-006.out
2048,4,789167,2285891,5769681,5670651,4707314,2072957,4643695,2528082,4785996,2211731,2214011,5670651,5489457,3.489,linux-AMD64,1024,32,17,iozone-006.out
2048,8,1012748,3324528,9887060,9887060,8253158,3122697,8067138,4071433,7999524,3210223,3219850,9621281,9610516,3.489,linux-AMD64,1024,32,17,iozone-006.out
2048,16,1174964,4293237,14109484,13926483,11966935,4104506,12118884,5769681,12398764,4088876,4086930,13660713,13467949,3.489,linux-AMD64,1024,32,17,iozone-006.out
2048,32,1268859,4853603,18763275,18763275,17050094,4957240,16525279,7262337,16653431,4623699,3543986,17940335,18600754,3.489,linux-AMD64,1024,32,17,iozone-006.out
2048,64,1307885,5359311,21980064,21115571,19665344,5489457,18284015,8431376,20268568,5277002,5319484,21325256,21115571,3.489,linux-AMD64,1024,32,17,iozone-006.out
2048,128,1350872,5785224,23807646,24074544,22736381,5685664,22036452,8949659,26610232,5735012,5816563,23291219,23807646,3.489,linux-AMD64,1024,32,17,iozone-006.out
2048,256,1356204,5900467,24074544,23546602,23291219,5920802,23291219,8643474,24347494,5920802,6317030,23546602,24416701,3.489,linux-AMD64,1024,32,17,iozone-006.out
2048,512,1375532,5644567,25278959,24912391,24416701,5868220,24074544,8190205,24697509,6378005,6440169,24697509,24142206,3.489,linux-AMD64,1024,32,17,iozone-006.out
2048,1024,1374652,5991003,24984852,24347494,23807646,6007763,24626703,7262337,25656476,4697018,9483197,24984852,24626703,3.489,linux-AMD64,1024,32,17,iozone-006.out
2048,2048,1325646,5970183,24074544,25278959,24347494,5868220,24142206,6080053,25278959,5953632,6092991,24912391,26204348,3.489,linux-AMD64,1024,32,17,iozone-006.out
4096,4,783474,2275537,5802430,5769304,4729091,2070660,4654774,2222548,4729091,2218817,2021920,5666546,5642353,3.489,linux-AMD64,1024,32,17,iozone-006.out
4096,8,1011127,3368069,9779037,9729195,8224733,3140855,8112108,4059701,8142867,3242827,3233063,9663524,9267351,3.489,linux-AMD64,1024,32,17,iozone-006.out
4096,16,1169668,4311344,14224033,13924290,11907264,4128976,12264277,5784846,12334720,4167033,4171080,13423810,13561566,3.489,linux-AMD64,1024,32,17,iozone-006.out
4096,32,1269685,5068098,18883009,18378010,16780400,4887857,16862753,7197849,16715094,4928521,4876757,18358372,18106836,3.489,linux-AMD64,1024,32,17,iozone-006.out
4096,64,1320532,5642353,22002745,21241033,20168765,5565581,20263922,8514134,20287852,5438722,5424983,19329161,21214804,3.489,linux-AMD64,1024,32,17,iozone-006.out
4096,128,1353618,5826043,24101756,23253568,22492460,5885924,22640669,9062041,22730536,5681538,5753847,23670066,23159527,3.489,linux-AMD64,1024,32,17,iozone-006.out
4096,256,1368062,5971855,24514454,23412013,21779595,5988509,23540333,8586475,24833373,5918366,5794602,23004469,24375326,3.489,linux-AMD64,1024,32,17,iozone-006.out
4096,512,1374520,6051794,24833373,24549484,23540333,6077484,24101756,8603675,24833373,5535098,5618365,24549484,23933871,3.489,linux-AMD64,1024,32,17,iozone-006.out
4096,1024,1374520,6005255,25421314,25610798,24549484,6068897,24977794,8127459,25610798,6512939,6512939,25308964,25271734,3.489,linux-AMD64,1024,32,17,iozone-006.out
4096,2048,1371229,6103394,25271734,25610798,25919917,6060333,25271734,7418527,25959083,4740836,9332798,25421314,25123904,3.489,linux-AMD64,1024,32,17,iozone-006.out
4096,4096,1323890,5512011,20192470,21346604,20703484,5894001,21110529,5953231,22030961,5894001,5944991,22640669,22760651,3.489,linux-AMD64,1024,32,17,iozone-006.out
8192,4,782721,2177036,5204597,5649594,4732221,2072884,4633311,2533753,4748571,2197363,2214071,5665431,5653313,3.489,linux-AMD64,1024,32,17,iozone-006.out
8192,8,1011091,3371310,9812005,9638600,8232232,3132781,8056577,4069706,8242105,3216359,3206154,9547539,9460786,3.489,linux-AMD64,1024,32,17,iozone-006.out
8192,16,1169302,4106182,14002632,13723005,12206788,4124914,12120667,5728718,12150671,4151830,3926914,13723005,13407078,3.489,linux-AMD64,1024,32,17,iozone-006.out
8192,32,1269488,4635812,18494796,17841747,16754263,4974045,16787005,7300012,16584440,4911476,4873164,18200887,17851016,3.489,linux-AMD64,1024,32,17,iozone-006.out
8192,64,1322759,5136133,21558298,21108009,19978849,5531360,20178308,8594649,20131019,5371390,5392464,21383878,20902554,3.489,linux-AMD64,1024,32,17,iozone-006.out
8192,128,1350682,5704938,23140898,23472881,21776913,5867636,22563442,9185117,21667054,5630154,5661696,23683211,23618094,3.489,linux-AMD64,1024,32,17,iozone-006.out
8192,256,1366474,5278151,22940050,22578268,23016885,5992483,23392977,9052027,22818175,5781736,5781736,23601871,23472881,3.489,linux-AMD64,1024,32,17,iozone-006.out
8192,512,1368270,5435974,24441313,24458712,23408914,6072979,24031054,9002223,24669441,5244315,5227560,24389267,23814529,3.489,linux-AMD64,1024,32,17,iozone-006.out
8192,1024,1371766,6081578,25065360,24458712,24598796,6104267,24758320,8915794,23880735,5638469,5660764,24303013,24303013,3.489,linux-AMD64,1024,32,17,iozone-006.out
8192,2048,1376768,5716328,25120335,24901867,25268123,6077276,25047088,8393104,25286719,6455193,6501608,24901867,25530980,3.489,linux-AMD64,1024,32,17,iozone-006.out
8192,4096,1364195,6036702,21330777,24598796,25286719,5974769,24014258,7407022,25530980,4735482,9163071,23814529,24371967,3.489,linux-AMD64,1024,32,17,iozone-006.out
8192,8192,1328179,5789530,23266255,23880735,23408914,5905961,22697588,5992483,21225362,5927357,6022946,22198999,22878950,3.489,linux-AMD64,1024,32,17,iozone-006.out
16384,4,783129,2145016,5537068,5587946,4637628,2047184,4517212,2533828,4647979,2164883,2160323,5408935,5461379,3.489,linux-AMD64,1024,32,17,iozone-006.out
16384,8,986685,3145947,8695579,8718747,7536017,3052732,7638208,3979629,7695517,3149552,3149552,8904017,8977298,3.489,linux-AMD64,1024,32,17,iozone-006.out
16384,16,1156644,3997920,11976612,12081895,10915120,4010753,11107424,5799696,11314072,4031459,3999083,12271760,12329004,3.489,linux-AMD64,1024,32,17,iozone-006.out
16384,32,1253369,4789212,16204344,16238807,15044308,4796231,14894315,7383787,15326149,4732483,4736724,16254170,16335310,3.489,linux-AMD64,1024,32,17,iozone-006.out
16384,64,1305193,5152232,17598693,17790042,17301822,5324694,17790042,8641996,18004447,5161907,5163459,18513759,17393788,3.489,linux-AMD64,1024,32,17,iozone-006.out
16384,128,1326866,5342079,18639299,19073878,19073878,5533055,18812792,9357474,19719744,5389422,5386043,19862235,19931365,3.489,linux-AMD64,1024,32,17,iozone-006.out
16384,256,1346600,5634219,19839298,20129873,19954516,5724807,19856496,9143328,20557424,5455742,5503367,15708006,19816414,3.489,linux-AMD64,1024,32,17,iozone-006.out
16384,512,1349138,5425162,18705256,20819000,21672560,5828720,20380615,9230526,17905929,4951396,5005860,20606740,21336113,3.489,linux-AMD64,1024,32,17,iozone-006.out
16384,1024,1352937,5639767,19320559,20787512,21991599,5866036,20952301,9245428,24275589,5055205,5131073,20200882,21191364,3.489,linux-AMD64,1024,32,17,iozone-006.out
16384,2048,1352032,5620854,20743588,21761781,21699934,5859534,21003532,8842150,25322180,5338759,5407233,17962092,20177157,3.489,linux-AMD64,1024,32,17,iozone-006.out
16384,4096,1348477,5670950,19579282,20662504,20687386,5706741,19435309,8270680,25091037,6034479,6088478,17086722,19158962,3.489,linux-AMD64,1024,32,17,iozone-006.out
16384,8192,1308947,5352482,17446780,18384978,17924611,5371728,16599686,6927502,22786440,4695940,8363283,15044308,16647943,3.489,linux-AMD64,1024,32,17,iozone-006.out
16384,16384,1289155,5019755,13419661,13472278,13440658,4858627,13074965,4929022,13385679,4989142,5157259,13451182,13744429,3.489,linux-AMD64,1024,32,17,iozone-006.out
32768,64,1245789,4485048,12559754,12906513,11558422,4312107,11644600,8539866,13133445,4446739,4431683,13440403,13843839,3.489,linux-AMD64,1024,32,17,iozone-006.out
32768,128,1293387,4819408,14647959,14780280,14301949,4764112,14111057,9140169,14147370,4578428,4762791,14499606,14780280,3.489,linux-AMD64,1024,32,17,iozone-006.out
32768,256,1299956,5007283,14137183,14479747,14050468,4860311,12483322,9102034,14415959,4724318,4876868,14384275,14720125,3.489,linux-AMD64,1024,32,17,iozone-006.out
32768,512,1307425,5110431,14531801,14881100,14576496,4958865,13507771,8899293,14467554,4286821,4431112,14384275,14740649,3.489,linux-AMD64,1024,32,17,iozone-006.out
32768,1024,1307786,5021920,14346737,14544103,14360228,4918757,14264839,8815384,14129916,4297545,4511697,14447783,14536412,3.489,linux-AMD64,1024,32,17,iozone-006.out
32768,2048,1308670,5089802,14154655,14366232,14266319,4920870,13347727,8224555,23442522,4463201,4627604,14372241,14550262,3.489,linux-AMD64,1024,32,17,iozone-006.out
32768,4096,1282548,4929695,13913915,14044725,13986127,4869610,13838264,7543381,20492460,4690460,4805422,13950635,14227921,3.489,linux-AMD64,1024,32,17,iozone-006.out
32768,8192,1279956,4670535,12388801,13473342,13961973,4697353,13064780,6460477,22218440,5205467,5368330,13483917,13890010,3.489,linux-AMD64,1024,32,17,iozone-006.out
32768,16384,1278754,4311025,11141465,11968066,11791458,4456399,11608210,5608195,14087914,4287222,7817112,11936883,12291302,3.489,linux-AMD64,1024,32,17,iozone-006.out
65536,64,1240111,4390122,12069385,12622508,12149941,4132147,11094610,8507832,10649309,4100647,4125697,12036090,12188191,3.489,linux-AMD64,1024,32,17,iozone-006.out
65536,128,1253320,4520363,12867728,12858097,13036776,4587429,12661463,9218891,12695380,4270558,4447372,12533300,13062797,3.489,linux-AMD64,1024,32,17,iozone-006.out
65536,256,1293824,4717815,13344361,13459360,13239595,4463984,12690691,9200685,11495489,4169187,4411683,13133323,13091415,3.489,linux-AMD64,1024,32,17,iozone-006.out
65536,512,1299488,4774605,13356032,13377482,13031832,4556178,13054732,9174889,13073359,3892142,4103402,13330770,13467933,3.489,linux-AMD64,1024,32,17,iozone-006.out
65536,1024,1302252,4815339,13360576,13504324,13260672,4561546,12637015,9298413,11403448,3923867,4153877,13172974,13410768,3.489,linux-AMD64,1024,32,17,iozone-006.out
65536,2048,1295641,4756265,13266432,13526254,12705943,4549918,12419478,8528951,12270346,4030715,4211797,13250445,13350194,3.489,linux-AMD64,1024,32,17,iozone-006.out
65536,4096,1288457,4735208,13008396,13080824,13002858,4522594,12800018,8141923,25810603,3968278,4215349,13086429,13518271,3.489,linux-AMD64,1024,32,17,iozone-006.out
65536,8192,1274224,4492143,12111396,13075846,13013939,4542625,10927885,8423619,23514326,4261685,4535055,12681323,13036776,3.489,linux-AMD64,1024,32,17,iozone-006.out
65536,16384,1277225,4121490,10215924,11525856,11299383,4269496,11415287,5522097,12844878,4859865,3954576,9591394,10511259,3.489,linux-AMD64,1024,32,17,iozone-006.out
131072,64,1215881,4400024,12261261,12599598,11977562,4302536,12040521,8484173,12101480,4102906,4116978,12343022,12623611,3.489,linux-AMD64,1024,32,17,iozone-006.out
131072,128,1243271,4405172,12903307,13183654,12987746,4188270,12839120,8062022,13003106,3868365,4025810,11087182,11876903,3.489,linux-AMD64,1024,32,17,iozone-006.out
131072,256,1275601,4729252,13124483,13585352,13393714,4353094,12552418,9106620,12134066,4112574,4346761,12866464,13344622,3.489,linux-AMD64,1024,32,17,iozone-006.out
131072,512,1298744,4764377,13762197,14223657,13988410,4383954,13163766,9208361,12222552,3862223,4006359,13487694,13847821,3.489,linux-AMD64,1024,32,17,iozone-006.out
131072,1024,1302020,4761035,13776681,9518624,9363473,3707631,9401905,4644156,10687569,3370753,2437187,12146399,13199797,3.489,linux-AMD64,1024,32,17,iozone-006.out
131072,2048,1295638,4703800,13480418,13723376,13711739,4516902,9117343,4697249,10361450,3396346,3994859,9216080,9240866,3.489,linux-AMD64,1024,32,17,iozone-006.out
131072,4096,1282352,2654083,9378328,9422209,9321085,3400401,12733844,9002825,11819958,3881200,3896081,8749781,8949333,3.489,linux-AMD64,1024,32,17,iozone-006.out
131072,8192,1281688,4400588,12599309,13006798,12956830,4479873,12282903,4855950,25084900,3952950,4023836,11708190,12628540,3.489,linux-AMD64,1024,32,17,iozone-006.out
131072,16384,1251521,4270153,11390643,11687034,11679833,4395872,11742702,6001189,13717555,4298836,4439034,11975736,12102546,3.489,linux-AMD64,1024,32,17,iozone-006.out
262144,64,1250411,4477808,12186491,12262329,11740546,4167298,11854214,8183032,12361868,4065131,4092411,12266980,12528361,3.489,linux-AMD64,1024,32,17,iozone-006.out
262144,128,1271697,4656110,12809326,12886944,12529503,4369213,12425151,8674524,13232969,4098697,4230179,11751714,12021670,3.489,linux-AMD64,1024,32,17,iozone-006.out
262144,256,1293509,4734319,13280440,13721973,13598761,4357231,12555400,9233711,12021670,4166240,4168167,11700690,12809326,3.489,linux-AMD64,1024,32,17,iozone-006.out
262144,512,1297665,4706595,13477742,13916493,13958719,4374967,13190265,9354297,12525935,3821227,3957785,12675098,13352207,3.489,linux-AMD64,1024,32,17,iozone-006.out
262144,1024,1304004,4596835,13310826,13792028,14013871,4415056,12960772,9469503,12346044,3855394,4007276,13294088,13747709,3.489,linux-AMD64,1024,32,17,iozone-006.out
262144,2048,1283245,4751320,13411654,13391725,12622568,4494832,12705123,9507578,12286994,3881431,3813447,12894350,13458440,3.489,linux-AMD64,1024,32,17,iozone-006.out
262144,4096,1290187,4709740,13573412,13562864,13404133,4520278,12586733,9411305,12476472,3827599,3867001,12299777,12866586,3.489,linux-AMD64,1024,32,17,iozone-006.out
262144,8192,1275355,4639469,11952537,12538648,13735515,4359840,11952018,8943786,12099856,3865289,3900487,11848338,12301428,3.489,linux-AMD64,1024,32,17,iozone-006.out
262144,16384,1267180,4297858,11485452,11643692,11733279,4193091,11398059,6929514,14359222,4062548,4076057,11620434,12045376,3.489,linux-AMD64,1024,32,17,iozone-006.out
524288,64,1231842,4318832,11829586,12165578,12114708,4126166,12324304,8330365,12701953,4075935,4026078,12551158,13044250,3.489,linux-AMD64,1024,32,17,iozone-006.out
524288,128,1275354,4488885,12478936,12989006,13247303,4382106,12487794,8680989,13678256,4285953,4289146,12422680,12973526,3.489,linux-AMD64,1024,32,17,iozone-006.out
524288,256,1292894,4559812,12827842,13611539,13958347,4549294,12998680,9218568,13838184,4296454,4294658,12894411,13725211,3.489,linux-AMD64,1024,32,17,iozone-006.out
524288,512,1298564,4504886,13003138,13672558,14279575,4474326,12945649,9191903,13158206,3864948,3841103,12944735,13650830,3.489,linux-AMD64,1024,32,17,iozone-006.out
524288,1024,1305689,4558356,13085622,13710492,14374316,4533481,13120287,9570632,13320325,3915431,3871398,13166084,13766971,3.489,linux-AMD64,1024,32,17,iozone-006.out
524288,2048,1299089,4570787,13189934,13564604,14088463,4544480,13278820,9628082,13463286,3915836,3901704,13169080,13691456,3.489,linux-AMD64,1024,32,17,iozone-006.out
524288,4096,1301521,4554353,13215220,13511845,14088102,4540548,13202921,9526269,13293591,3902029,3892842,13154821,13598408,3.489,linux-AMD64,1024,32,17,iozone-006.out
524288,8192,1301318,4554514,13134785,13621066,13942682,4533677,13095051,9208184,13159545,3922576,3934353,12992152,13414419,3.489,linux-AMD64,1024,32,17,iozone-006.out
524288,16384,1275323,4456526,12896982,12986091,13314921,4448962,12940241,7282503,12637715,3964012,3946200,12625525,13659055,3.489,linux-AMD64,1024,32,17,iozone-006.out
64,4,686877,1452528,4897948,5389653,4274062,1947927,3738358,2379626,5283570,2052169,2222043,5860307,4897948,3.489,linux-AMD64,1024,32,17,iozone-007.out
64,8,901377,3057153,12902017,9318832,7100397,2662899,5860307,3738358,8182586,3203069,3363612,7940539,7100397,3.489,linux-AMD64,1024,32,17,iozone-007.out
64,16,1033216,3958892,15972885,12902017,10821524,3363612,9318832,4564786,15972885,3791156,4897948,10821524,15972885,3.489,linux-AMD64,1024,32,17,iozone-007.out
64,32,1163036,4897948,20962191,30484297,20962191,4897948,10402178,5283570,15972885,4988978,9318832,15972885,20962191,3.489,linux-AMD64,1024,32,17,iozone-007.out
64,64,1204796,4897948,34389688,34389688,20962191,5283570,12902017,5389653,20962191,5389653,4564786,15972885,20962191,3.489,linux-AMD64,1024,32,17,iozone-007.out
128,4,780556,2286447,6045455,6045455,4934216,2098744,4557257,2420455,4759253,1939522,2286447,5847904,5784891,3.489,linux-AMD64,1024,32,17,iozone-007.out
128,8,985435,3277486,10567140,10567140,8548124,3053774,7082197,3982553,8548124,3380677,3359523,9795896,9795896,3.489,linux-AMD64,1024,32,17,iozone-007.out
128,16,1133103,4012317,15881078,15881078,12542043,4135958,10567140,5325799,14200794,4557257,4596273,14200794,14200794,3.489,linux-AMD64,1024,32,17,iozone-007.out
128,32,1229084,4889281,20804356,20804356,18012359,4759253,14200794,6406138,18637664,4407601,6114306,18637664,20804356,3.489,linux-AMD64,1024,32,17,iozone-007.out
128,64,1278855,5545860,25804035,24620673,25804035,5603747,15881078,6406138,20804356,4759253,9795896,20804356,25804035,3.489,linux-AMD64,1024,32,17,iozone-007.out
128,128,1294270,5545860,31945770,31945770,25804035,5603747,15881078,5545860,21643049,5603747,5784891,25804035,25804035,3.489,linux-AMD64,1024,32,17,iozone-007.out
256,4,790209,2152625,5971678,5971678,4840911,2097948,4553502,2533571,4734192,2228578,2242541,5810112,5971678,3.489,linux-AMD64,1024,32,17,iozone-007.out
256,8,1012194,3410808,10245071,10651598,8534922,3087188,7791708,3994490,8534922,3368013,2842047,9868433,9868433,3.489,linux-AMD64,1024,32,17,iozone-007.out
256,16,1168627,4350555,15164624,14164395,12812277,4197489,11695808,5717301,14164395,4422226,4422226,14164395,11695808,3.489,linux-AMD64,1024,32,17,iozone-007.out
256,32,1248819,5117791,21134280,19591792,17096249,5022044,15835569,6936061,12090911,5217259,5540300,18259146,19591792,3.489,linux-AMD64,1024,32,17,iozone-007.out
256,64,1312954,5569035,23441229,25684103,21558614,5455847,17096249,7571923,23441229,6891544,6936061,23441229,21558614,3.489,linux-AMD64,1024,32,17,iozone-007.out
256,128,1319408,4734192,25684103,28401588,21558614,4404088,14164395,5428265,22940409,5320671,10245071,21134280,25684103,3.489,linux-AMD64,1024,32,17,iozone-007.out
256,256,1319408,5938650,25684103,28401588,25684103,6107548,19591792,5810112,23441229,4672389,5971678,25684103,28401588,3.489,linux-AMD64,1024,32,17,iozone-007.out
512,4,792486,2275345,5886650,5886650,4732165,2089386,4620174,2535981,4701087,2132967,2246778,5744919,5684095,3.489,linux-AMD64,1024,32,17,iozone-007.out
512,8,1004057,3346002,9859630,10044089,8394979,3012719,7988981,4030519,8394979,3220553,3259661,9510316,9681823,3.489,linux-AMD64,1024,32,17,iozone-007.out
512,16,1176828,3934520,14628067,14240069,9681823,3215731,8992598,5624545,12499490,4271001,4195896,13438092,14240069,3.489,linux-AMD64,1024,32,17,iozone-007.out
512,32,1276891,4973263,19736867,19736867,17069844,4973263,15930214,7115451,19736867,4610256,5115422,17630404,18869737,3.489,linux-AMD64,1024,32,17,iozone-007.out
512,64,1329871,5551840,22183443,22183443,19557124,5127637,17630404,7758090,23391616,5951911,6018636,21303197,22414989,3.489,linux-AMD64,1024,32,17,iozone-007.out
512,128,1357615,5278892,24457224,25624554,22414989,5886650,20490142,7871843,24181823,6931711,7115451,22183443,23139567,3.489,linux-AMD64,1024,32,17,iozone-007.out
512,256,1339827,5760329,25624554,25624554,24181823,6018636,22183443,7211022,24457224,5453155,8955098,22183443,24457224,3.489,linux-AMD64,1024,32,17,iozone-007.out
512,512,1344020,6018636,24457224,26908901,25624554,5951911,21516644,5566231,25624554,6018636,6035551,25624554,24457224,3.489,linux-AMD64,1024,32,17,iozone-007.out
1024,4,785213,2305644,5845038,5813392,4715569,2035716,4609294,2528227,4736370,2220992,2207295,5690162,5690162,3.489,linux-AMD64,1024,32,17,iozone-007.out
1024,8,1016847,2541692,6059442,5917516,6137371,2708381,7869040,4060261,8076196,3140041,3210456,9402175,9300377,3.489,linux-AMD64,1024,32,17,iozone-007.out
1024,16,1157109,4287225,13998981,13818817,12071103,3863055,11614118,5652717,12208350,4146499,3863055,13472053,13863422,3.489,linux-AMD64,1024,32,17,iozone-007.out
1024,32,1273410,4810640,18291580,18291580,16219316,4898425,16280798,7160597,16789959,4810640,4972145,17331995,18214009,3.489,linux-AMD64,1024,32,17,iozone-007.out
1024,64,1302766,5536137,21713061,21823389,20088179,5251818,19276739,8061038,23754601,5507740,5444898,21282686,21388672,3.489,linux-AMD64,1024,32,17,iozone-007.out
1024,128,1357961,5630486,23886714,24430194,22748081,5751117,21713061,8326715,24998980,5983467,6208343,22748081,23240448,3.489,linux-AMD64,1024,32,17,iozone-007.out
1024,256,1357961,5853003,24854315,24998980,23886714,5682634,22748081,7941793,20471166,7101400,7208671,23366889,24430194,3.489,linux-AMD64,1024,32,17,iozone-007.out
1024,512,1354535,5983467,24854315,23754601,24430194,5813392,23240448,7208671,24854315,4805258,8914314,24998980,22161202,3.489,linux-AMD64,1024,32,17,iozone-007.out
1024,1024,1336827,5564829,23754601,23886714,24430194,5925680,23240448,5853003,24998980,6059442,5845038,23754601,25594883,3.489,linux-AMD64,1024,32,17,iozone-007.out
2048,4,783409,2206617,5535444,5521212,4633675,2013672,4581773,2519185,4730646,2193096,2192537,5640860,5626082,3.489,linux-AMD64,1024,32,17,iozone-007.out
2048,8,968774,3215029,9887060,9944290,8221561,3084572,7903836,4048407,8325147,3205431,3185225,9578367,9708272,3.489,linux-AMD64,1024,32,17,iozone-007.out
2048,16,1175768,4221501,14202800,13836752,12187663,4112366,12050878,5735012,12416686,4146110,3821475,13836752,13639023,3.489,linux-AMD64,1024,32,17,iozone-007.out
2048,32,1267175,5018054,18970464,18970464,17084004,4934459,16783585,7318020,15623582,4762117,4889518,18641120,18284015,3.489,linux-AMD64,1024,32,17,iozone-007.out
2048,64,1329751,5332694,21757372,21812621,20461691,5475461,19665344,8357547,19893055,5403134,5447681,21325256,21593292,3.489,linux-AMD64,1024,32,17,iozone-007.out
2048,128,1343897,5769681,24142206,23291219,20079056,5769681,22557263,8749118,25966707,5820505,5800851,23291219,23041317,3.489,linux-AMD64,1024,32,17,iozone-007.out
2048,256,1368956,5900467,24697509,24697509,23291219,5820505,23041317,8390200,24347494,6110328,6132138,24142206,23873814,3.489,linux-AMD64,1024,32,17,iozone-007.out
2048,512,1379066,5920802,24626703,24074544,24416701,5937172,23546602,8089930,24984852,6298503,6261772,24347494,24416701,3.489,linux-AMD64,1024,32,17,iozone-007.out
2048,1024,1375532,5769681,25656476,24626703,23041317,5953632,24984852,7189398,19531203,4889518,8977721,25278959,24626703,3.489,linux-AMD64,1024,32,17,iozone-007.out
2048,2048,1353426,5754221,22979678,24074544,24074544,5953632,23807646,5953632,24416701,6058611,6080053,24626703,25580074,3.489,linux-AMD64,1024,32,17,iozone-007.out
4096,4,787388,2195003,5489116,5497899,4591331,2055056,4571782,2496056,4701910,2202037,2078175,5681538,5674032,3.489,linux-AMD64,1024,32,17,iozone-007.out
4096,8,1008871,3313502,9801354,9729195,7983931,3133979,8032459,4095510,8240513,3205315,2961635,9658092,9614850,3.489,linux-AMD64,1024,32,17,iozone-007.out
4096,16,1172622,4307020,14330820,14072566,12299398,4171080,12229356,5761565,11907264,4161985,4079948,13879294,13801245,3.489,linux-AMD64,1024,32,17,iozone-007.out
4096,32,1271282,5133213,19050521,18616995,16929220,5013377,16996213,7367624,16929220,4875373,4941279,18698043,18966395,3.489,linux-AMD64,1024,32,17,iozone-007.out
4096,64,1327778,5625724,22144551,21669709,20703484,5551194,20481345,8548024,20263922,5424983,5396016,21779595,21560926,3.489,linux-AMD64,1024,32,17,iozone-007.out
4096,128,1357576,5883908,24237769,23540333,22521946,5883908,22881911,9188050,22760651,5728903,5744227,23834258,23285086,3.489,linux-AMD64,1024,32,17,iozone-007.out
4096,256,1366648,5969780,24101756,24101756,23834258,5944991,23702723,8920873,24797528,5869835,5971855,22881911,24514454,3.489,linux-AMD64,1024,32,17,iozone-007.out
4096,512,1372215,5928578,25458986,25308964,24067991,6060333,24514454,8752710,24833373,5475122,5535098,24977794,24514454,3.489,linux-AMD64,1024,32,17,iozone-007.out
4096,1024,1375401,6086096,26077293,24655179,25271734,6068897,25610798,8158335,25764430,6459069,6480999,25919917,26077293,3.489,linux-AMD64,1024,32,17,iozone-007.out
4096,2048,1379155,6131713,25764430,25959083,26236590,6096896,25764430,7421732,25764430,4739528,9414629,26116935,26397846,3.489,linux-AMD64,1024,32,17,iozone-007.out
4096,4096,1316182,5535098,21007275,21669709,21560926,5753847,21453230,5777065,22610871,5944991,5980170,22881911,23159527,3.489,linux-AMD64,1024,32,17,iozone-007.out
8192,4,781013,2063424,5178710,5329730,4531269,2068143,4628318,2525373,4738094,2201586,2206960,5653313,5637544,3.489,linux-AMD64,1024,32,17,iozone-007.out
8192,8,1011240,3354851,9764602,9579481,8208631,3091070,8062248,4071635,8248041,3180042,2935022,9558162,9416708,3.489,linux-AMD64,1024,32,17,iozone-007.out
8192,16,1169979,4357715,14048433,13766992,12103589,4141820,12116393,5764277,12154969,4106182,4135340,13723005,13517846,3.489,linux-AMD64,1024,32,17,iozone-007.out
8192,32,1270709,5075439,18455061,18788074,17028269,4985593,16927599,7400641,16852875,4805016,4891201,18124082,18000647,3.489,linux-AMD64,1024,32,17,iozone-007.out
8192,64,1320218,5619105,21735586,21790724,20072218,5527801,20321517,8605412,19692587,5389927,5395852,21504328,21330777,3.489,linux-AMD64,1024,32,17,iozone-007.out
8192,128,1349567,5291970,23683211,23683211,22141778,5794412,18922585,9256879,22818175,5603526,5572627,23472881,23748688,3.489,linux-AMD64,1024,32,17,iozone-007.out
