kB,reclen,write,rewrite,read,reread,randomread,randomwrite,bkwdread,recordrewrite,strideread,fwrite,frewrite,fread,freread,version,build,cachesize_kB,cachelinesize_kB,file_stride,id
65536,64,974413,3603264,11733978,12404906,11648945,3641885,11160829,7340490,10059279,3492073,3473935,11439515,12272537,3.489,linux-AMD64,1024,32,17,iozone-027.out
65536,128,1010206,3631013,11881060,12877976,12372521,3741525,11928494,8240534,11585120,3238284,3468980,12018724,12376978,3.489,linux-AMD64,1024,32,17,iozone-027.out
65536,256,1064779,3791691,12414430,13610643,13223036,3948668,11872336,8272526,12683664,3531237,3561157,12710643,13465294,3.489,linux-AMD64,1024,32,17,iozone-027.out
65536,512,1067811,3755839,12475846,13181186,13013939,3919838,12381438,8301006,12780378,3361524,3445845,11550071,12762577,3.489,linux-AMD64,1024,32,17,iozone-027.out
65536,1024,1068541,3718998,12690691,13526254,13197007,3879508,12419478,8106865,12693035,3678044,3577657,12923993,13306249,3.489,linux-AMD64,1024,32,17,iozone-027.out
65536,2048,1063724,3618585,12051394,12789893,12619610,3899320,12086898,7276945,13102023,3768351,3757585,12490018,13418624,3.489,linux-AMD64,1024,32,17,iozone-027.out
65536,4096,1060453,3670235,12293394,13029361,12404906,3852323,10861388,6410129,18660072,3574959,3659973,11898031,12735377,3.489,linux-AMD64,1024,32,17,iozone-027.out
65536,8192,1037683,3625362,11358213,11711481,11619891,3672736,10607801,5583226,12875563,3817334,3898158,9367493,10850669,3.489,linux-AMD64,1024,32,17,iozone-027.out
65536,16384,1040668,3652046,7764955,9895238,7910199,3477230,6634626,4867179,10165300,4117354,4197518,7385259,9549078,3.489,linux-AMD64,1024,32,17,iozone-027.out
131072,64,949110,3576419,11840324,11879983,11266225,3373981,10563531,7106478,10627037,3314761,3329919,11286811,11465235,3.489,linux-AMD64,1024,32,17,iozone-027.out
131072,128,988350,3369287,11765823,11536935,11600229,3545077,11621809,7372265,11395602,3320808,3714244,12012632,12204102,3.489,linux-AMD64,1024,32,17,iozone-027.out
131072,256,1070245,3948067,12673958,12798768,11892061,3719950,12032878,7794438,11990624,3551215,3790927,12367457,12343022,3.489,linux-AMD64,1024,32,17,iozone-027.out
131072,512,1086570,3745547,11890775,12491382,13343650,3640699,12239423,7980451,13068015,3377276,3464757,12466455,12740337,3.489,linux-AMD64,1024,32,17,iozone-027.out
131072,1024,1084162,3674793,11991932,12628540,13508574,3590129,12566764,8084905,12337205,3457261,3621679,12625930,12962024,3.489,linux-AMD64,1024,32,17,iozone-027.out
131072,2048,1076258,3736891,12338589,12852628,12916039,3646567,12222280,8067464,12510427,3403495,3418777,12166829,11856156,3.489,linux-AMD64,1024,32,17,iozone-027.out
131072,4096,1066988,3714872,12709411,13397958,13208995,3543546,11940621,7981031,12463064,3353686,3462487,12166559,12724413,3.489,linux-AMD64,1024,32,17,iozone-027.out
131072,8192,1045165,3642605,11476245,12605375,12936403,3439223,10333793,6338060,13385561,3638988,3533139,9810795,12625060,3.489,linux-AMD64,1024,32,17,iozone-027.out
131072,16384,1032762,3715625,8587008,10169964,9323772,3534638,7825727,5249778,10443132,3332544,3374933,7337238,9587681,3.489,linux-AMD64,1024,32,17,iozone-027.out
262144,64,962681,3614783,11241208,11576754,11194512,3324169,11200898,7290862,10680593,3277127,3460513,11285630,11532434,3.489,linux-AMD64,1024,32,17,iozone-027.out
262144,128,988632,3800136,12162765,12378708,12191626,3502166,11975449,7330429,11986024,3428647,3692736,12073151,12202315,3.489,linux-AMD64,1024,32,17,iozone-027.out
262144,256,1146586,3842917,12457529,12850796,13014774,3615936,12591057,7780803,12486106,3682730,3761408,12761305,12766343,3.489,linux-AMD64,1024,32,17,iozone-027.out
262144,512,1143984,3760443,12649870,13041944,13509039,3599989,12522368,8240683,12960772,3447081,3538515,12636495,12917983,3.489,linux-AMD64,1024,32,17,iozone-027.out
262144,1024,1145618,3838074,12838791,13211503,13758030,3599741,13014774,8348049,13683379,3438587,3549149,12765157,13192323,3.489,linux-AMD64,1024,32,17,iozone-027.out
262144,2048,1138074,3784870,12912218,13198816,13897145,3660611,12872310,8333117,12958175,3465770,3530743,12651762,13201668,3.489,linux-AMD64,1024,32,17,iozone-027.out
262144,4096,1133557,3791879,12870954,13234243,13582634,3562662,12626192,8316226,13041944,3489075,3543533,12649288,13226920,3.489,linux-AMD64,1024,32,17,iozone-027.out
262144,8192,1109130,3764808,11856898,13030352,13290714,3509757,11364953,6656130,10681942,3507126,3558741,10189078,12983882,3.489,linux-AMD64,1024,32,17,iozone-027.out
262144,16384,1078094,3835704,8575744,10036911,10596394,3664662,8460332,5536512,8001696,3286825,3313410,9207112,9894919,3.489,linux-AMD64,1024,32,17,iozone-027.out
524288,64,1012923,3600831,11964295,12064792,10955741,3314228,10810483,7520321,11187894,3444456,3476640,12076188,12089001,3.489,linux-AMD64,1024,32,17,iozone-027.out
524288,128,1061034,3662226,12630964,12711866,11991632,3586864,12316780,7535138,12103839,3636697,3752338,12688175,12696160,3.489,linux-AMD64,1024,32,17,iozone-027.out
524288,256,1133360,3729574,13132746,13321051,12852434,3640129,12784438,8016655,12746127,3798146,3815557,13105899,13171762,3.489,linux-AMD64,1024,32,17,iozone-027.out
524288,512,1147412,3704667,13353894,13553151,13256646,3687750,13127258,8189060,13006676,3528872,3549102,13223961,13468563,3.489,linux-AMD64,1024,32,17,iozone-027.out
524288,1024,1143477,3732219,13658291,13839665,13394238,3681798,13502470,8346427,13500066,3538901,3578441,13585051,13809420,3.489,linux-AMD64,1024,32,17,iozone-027.out
524288,2048,1142789,3713952,13787255,13903893,13630269,3669406,13353245,8328251,13404035,3561230,3587449,13357625,13733869,3.489,linux-AMD64,1024,32,17,iozone-027.out
524288,4096,1139278,3717487,13886596,13815580,13565357,3830358,13734812,8342184,13456036,3554805,3601816,13381197,13720843,3.489,linux-AMD64,1024,32,17,iozone-027.out
524288,8192,1117958,3762378,12485454,13526224,13183687,3674495,12239997,6574300,12501211,3511174,3621223,11436876,13432610,3.489,linux-AMD64,1024,32,17,iozone-027.out
524288,16384,1112407,3717613,10201358,9919325,10752444,3841834,9795386,5775112,9945524,3244134,3459896,9189675,9771273,3.489,linux-AMD64,1024,32,17,iozone-027.out
64,4,542506,743988,2772930,1562436,1204796,1599680,3203069,1947927,1392258,610350,615952,3791156,3541098,3.489,linux-AMD64,1024,32,17,iozone-028.out
64,8,720041,2801873,9318832,7100397,5735102,2358717,4564786,2892445,4018152,1518251,2358717,9006179,6421025,3.489,linux-AMD64,1024,32,17,iozone-028.out
64,16,874936,3588436,12902017,6271021,4897948,1679761,3958892,2298136,12902017,3203069,3738358,9318832,10821524,3.489,linux-AMD64,1024,32,17,iozone-028.out
64,32,969761,3958892,15972885,12902017,10821524,3203069,8182586,4018152,15972885,3791156,6421025,15972885,10402178,3.489,linux-AMD64,1024,32,17,iozone-028.out
64,64,1033216,4564786,15972885,20962191,10821524,3791156,9006179,3738358,15972885,3541098,4274062,10402178,12310336,3.489,linux-AMD64,1024,32,17,iozone-028.out
128,4,667081,2004703,5545860,2714132,2202044,976473,3657016,2248149,3657016,1618028,1939522,4934216,4407601,3.489,linux-AMD64,1024,32,17,iozone-028.out
128,8,826202,2905056,9129573,6727225,5603747,2453642,5603747,3359523,8036304,2608629,2905056,8548124,6406138,3.489,linux-AMD64,1024,32,17,iozone-028.out
128,16,940549,3657016,14200794,9129573,7917784,2969325,7476717,4717434,12542043,3380677,3657016,10567140,9129573,3.489,linux-AMD64,1024,32,17,iozone-028.out
128,32,586868,3982553,18012359,12842051,10779307,3867787,9795896,5545860,18012359,3867787,5122535,15881078,15881078,3.489,linux-AMD64,1024,32,17,iozone-028.out
128,64,1121270,4407601,20804356,21643049,15881078,4557257,12842051,5325799,14200794,4135958,7917784,18012359,18637664,3.489,linux-AMD64,1024,32,17,iozone-028.out
128,128,1076312,4407601,25804035,25804035,21643049,4934216,7582312,2727923,18012359,4759253,4407601,16365173,18637664,3.489,linux-AMD64,1024,32,17,iozone-028.out
256,4,589706,1752173,5347168,5320671,4264168,1673001,3245838,2261434,4197489,1956506,2015259,4929815,5117791,3.489,linux-AMD64,1024,32,17,iozone-028.out
256,8,847597,2975955,8815202,8815202,7314033,2783115,6719046,3605511,7073132,2247235,2665657,7965107,8534922,3.489,linux-AMD64,1024,32,17,iozone-028.out
256,16,931416,2754556,11569783,8271916,7518900,3123106,8815202,4929815,11207494,3159869,3823789,12228612,8024634,3.489,linux-AMD64,1024,32,17,iozone-028.out
256,32,977189,4404088,17096249,10245071,9114515,3159869,11695808,5841722,15835569,2533571,4572895,13454450,9868433,3.489,linux-AMD64,1024,32,17,iozone-028.out
256,64,1084800,4281170,17096249,12812277,7518900,2305128,7735574,5540300,17096249,4496299,5347168,16072608,10245071,3.489,linux-AMD64,1024,32,17,iozone-028.out
256,128,1076103,4496299,17096249,12812277,7735574,2441400,8534922,5117791,9868433,3935921,7518900,18259146,10651598,3.489,linux-AMD64,1024,32,17,iozone-028.out
256,256,1153561,5117791,12228612,23441229,18259146,4197489,16072608,5022044,18259146,4929815,5217259,21558614,21558614,3.489,linux-AMD64,1024,32,17,iozone-028.out
512,4,681782,2049505,5278892,5278892,4228947,1821745,4030519,2285029,4228947,1968713,1985091,4973263,5019764,3.489,linux-AMD64,1024,32,17,iozone-028.out
512,8,881269,2796910,8844453,8844453,7211022,1571169,3934520,3415178,7022379,2891043,2906696,8528336,8562340,3.489,linux-AMD64,1024,32,17,iozone-028.out
512,16,1013534,3822466,12797441,12797441,10911694,3653390,10044089,4927617,10641343,3710197,3437042,11877300,12215097,3.489,linux-AMD64,1024,32,17,iozone-028.out
512,32,1118011,4494470,16543832,17069844,14628067,4030519,13109944,6246213,17069844,4195896,4485083,16049269,15583417,3.489,linux-AMD64,1024,32,17,iozone-028.out
512,64,1169140,4784885,18869737,19736867,16543832,4340054,16543832,6931711,21303197,5067142,5115422,17069844,18229030,3.489,linux-AMD64,1024,32,17,iozone-028.out
512,128,1174254,5019764,21303197,20490142,18869737,4871723,17630404,6821616,22183443,6086873,4916336,19037014,21516644,3.489,linux-AMD64,1024,32,17,iozone-028.out
512,256,1207940,4973263,22183443,22183443,21516644,2891043,10434519,6174377,19736867,3325278,8265729,16543832,17069844,3.489,linux-AMD64,1024,32,17,iozone-028.out
512,512,1155924,4973263,22414989,23391616,20490142,4650188,18385093,5019764,21303197,5067142,2860238,16417355,23139567,3.489,linux-AMD64,1024,32,17,iozone-028.out
1024,4,681329,1992279,4033569,3518141,3160839,1753186,4178773,2343383,3631168,1869160,1947119,5071963,4110780,3.489,linux-AMD64,1024,32,17,iozone-028.out
1024,8,860575,2918161,8822754,6355328,5277632,2467229,7066349,3567824,5479632,2534194,2902385,7755368,6025439,3.489,linux-AMD64,1024,32,17,iozone-028.out
1024,16,998178,3821805,12790037,12639479,10906310,3594699,10557785,5071963,10906310,3725664,3684119,12173747,12348754,3.489,linux-AMD64,1024,32,17,iozone-028.out
1024,32,1094034,4410497,16789959,16789959,14668318,4410497,14044758,6317933,14871477,4356809,4456258,15977962,16531459,3.489,linux-AMD64,1024,32,17,iozone-028.out
1024,64,1175799,4898425,19363647,19276739,17688906,2659742,16789959,7054742,20869039,4949226,4470172,18608584,18608584,3.489,linux-AMD64,1024,32,17,iozone-028.out
1024,128,793775,4972145,21713061,20970936,19719260,5018624,19363647,7113161,22748081,5417427,5417427,20088179,20869039,3.489,linux-AMD64,1024,32,17,iozone-028.out
1024,256,1220575,4451639,21713061,21388672,15516181,4826859,18291580,6874084,21388672,5120336,6402699,20869039,22161202,3.489,linux-AMD64,1024,32,17,iozone-028.out
1024,512,1220575,5251818,22748081,23240448,22748081,5048117,21282686,6317933,22748081,4033569,8525047,21823389,22748081,3.489,linux-AMD64,1024,32,17,iozone-028.out
1024,1024,1194770,5071963,23240448,23240448,23240448,5219904,22276143,4674510,22748081,5251818,5194651,23240448,24998980,3.489,linux-AMD64,1024,32,17,iozone-028.out
2048,4,690742,2019827,5306340,5332694,4170264,1889224,4154130,2332443,4295384,1971160,1986201,5056455,5032754,3.489,linux-AMD64,1024,32,17,iozone-028.out
2048,8,755171,2976615,8903279,8456277,7213548,2767549,7159438,3675930,7286980,2839830,2876923,8456277,7999524,3.489,linux-AMD64,1024,32,17,iozone-028.out
2048,16,851601,3841986,12805399,12882215,11015480,3675930,10037248,5119743,11129659,3696494,3690142,12257227,9189005,3.489,linux-AMD64,1024,32,17,iozone-028.out
2048,32,1130878,4462754,16915790,16653431,14840791,4338776,14970110,6340344,14514788,4330028,4196751,16244028,16367837,3.489,linux-AMD64,1024,32,17,iozone-028.out
2048,64,1178510,4783331,19531203,19139540,17977882,4764758,17360217,7393606,18129656,4460436,4730646,18804350,18970464,3.489,linux-AMD64,1024,32,17,iozone-028.out
2048,128,1197569,4994712,16525279,21757372,20316506,5029807,19893055,7419150,23041317,5006356,5092426,20461691,20708333,3.489,linux-AMD64,1024,32,17,iozone-028.out
2048,256,1189279,5068389,21757372,21593292,20461691,5018054,20079056,7419150,21812621,5416763,5475461,21115571,21812621,3.489,linux-AMD64,1024,32,17,iozone-028.out
2048,512,1221235,5156624,22736381,22498183,21812621,5056455,21539147,4056054,18970464,5937172,6024617,22736381,23228237,3.489,linux-AMD64,1024,32,17,iozone-028.out
2048,1024,1222800,5306340,13660713,14738933,23546602,5107566,12488897,5900467,22979678,4623699,9228493,23546602,23546602,3.489,linux-AMD64,1024,32,17,iozone-028.out
2048,2048,1185177,5056455,24697509,24697509,24984852,5345969,23807646,5095447,23807646,5319484,5359311,23807646,24142206,3.489,linux-AMD64,1024,32,17,iozone-028.out
4096,4,685062,1999099,5278308,5304384,4339659,1883178,4071246,2319157,4222337,1997007,1982718,5056165,5211065,3.489,linux-AMD64,1024,32,17,iozone-028.out
4096,8,909622,2921346,8788530,8847367,7529067,2807716,3977000,3682869,6944712,2701744,2834585,8463799,8463799,3.489,linux-AMD64,1024,32,17,iozone-028.out
4096,16,1033512,3831537,12919082,12765490,10725314,3667146,10840363,5165626,11164417,3663236,3707507,12229356,12643359,3.489,linux-AMD64,1024,32,17,iozone-028.out
4096,32,1150170,4404184,17733038,16715094,14366773,4344048,15112405,6615769,15635038,4288742,4316760,17269572,16134276,3.489,linux-AMD64,1024,32,17,iozone-028.out
4096,64,1180032,4853336,18049765,19135397,18299707,4871226,13924290,7326777,16996213,4730393,4681411,15635038,19221033,3.489,linux-AMD64,1024,32,17,iozone-028.out
4096,128,1189263,5056165,20263922,20803766,19796907,5133213,21110529,7788478,19888580,4929936,4952675,22144551,21560926,3.489,linux-AMD64,1024,32,17,iozone-028.out
4096,256,1218360,5127086,20384139,12450933,19329161,5223741,21779595,7515892,22492460,5178081,5244471,19981106,21346604,3.489,linux-AMD64,1024,32,17,iozone-028.out
4096,512,1217583,5184332,23834258,23285086,22640669,5360658,21779595,7568872,22259318,5133213,5133213,22760651,23159527,3.489,linux-AMD64,1024,32,17,iozone-028.out
4096,1024,1211060,4357270,21560926,18125940,19221033,4865707,16318176,6975730,22881911,6005255,5971855,21241033,22375282,3.489,linux-AMD64,1024,32,17,iozone-028.out
4096,2048,1199476,5223741,23540333,23670066,22730536,5107271,22375282,6500617,23540333,4481152,8944095,22760651,22881911,3.489,linux-AMD64,1024,32,17,iozone-028.out
4096,4096,1177364,4945546,21560926,22760651,22610871,5211065,21110529,5258919,21241033,3949571,5286429,21560926,21669709,3.489,linux-AMD64,1024,32,17,iozone-028.out
8192,4,691067,1811190,4468800,4809724,4006122,1835965,4000060,2373105,2882575,1777000,1819245,4956108,4228992,3.489,linux-AMD64,1024,32,17,iozone-028.out
8192,8,847158,2396610,5577150,4914286,6425016,2568797,5717279,3771317,5264403,2804692,2794882,7939297,7825383,3.489,linux-AMD64,1024,32,17,iozone-028.out
8192,16,974998,3403704,11009893,11735662,10625170,3693481,9954134,5288712,10050216,3563620,3600968,10251112,10612044,3.489,linux-AMD64,1024,32,17,iozone-028.out
8192,32,1025424,3888253,10275638,14869159,14548080,4311780,13883812,6665573,14222889,4152331,4143318,15137744,14946777,3.489,linux-AMD64,1024,32,17,iozone-028.out
8192,64,1162813,4284894,16656798,17138687,16616521,4784941,16216559,7823601,17460940,4578974,4251492,9786852,17002989,3.489,linux-AMD64,1024,32,17,iozone-028.out
8192,128,1182624,4383287,15755524,16861145,16552482,4887722,17062092,7968758,18839582,4732873,4788276,18870623,18964361,3.489,linux-AMD64,1024,32,17,iozone-028.out
8192,256,1200851,4307455,14077211,15058135,15367944,4801658,16095019,8127085,17002989,4660334,4037664,10000489,14953282,3.489,linux-AMD64,1024,32,17,iozone-028.out
8192,512,1178365,4553488,10809008,15633656,16481026,5032325,16713514,8054689,23683211,4662863,4638315,13085407,19059035,3.489,linux-AMD64,1024,32,17,iozone-028.out
8192,1024,1158344,4673646,11585296,18534703,17541167,5161595,19048469,7891886,21721845,4147820,3893540,14837055,14703720,3.489,linux-AMD64,1024,32,17,iozone-028.out
8192,2048,1107314,4511043,12338289,16961023,17172951,5031588,18494796,7571884,23078725,5838720,5733497,17888190,18574782,3.489,linux-AMD64,1024,32,17,iozone-028.out
8192,4096,1180065,4481039,12154969,12918138,14498968,4378260,10922396,6140266,20131019,4591825,7944805,14123502,17363876,3.489,linux-AMD64,1024,32,17,iozone-028.out
8192,8192,1177194,4346140,14025495,14597525,13717526,4459520,6024002,4222755,12172193,4665396,4568624,9481672,8732257,3.489,linux-AMD64,1024,32,17,iozone-028.out
16384,4,656460,1794157,4533304,4642641,3781237,1693106,3673501,2308904,3263683,1703473,1695529,4534799,4343614,3.489,linux-AMD64,1024,32,17,iozone-028.out
16384,8,850322,2450870,5929815,7220855,5947263,2472296,5443210,3815458,5405531,2529538,2645111,6122653,6916346,3.489,linux-AMD64,1024,32,17,iozone-028.out
16384,16,967010,3177073,8899405,9887970,8808150,3341605,8371434,5331304,8640909,3274101,3367643,8441360,9162834,3.489,linux-AMD64,1024,32,17,iozone-028.out
16384,32,1031687,3820761,11370232,12243337,11221694,3891733,10687644,6838571,10842786,3812917,3532625,11545987,12189046,3.489,linux-AMD64,1024,32,17,iozone-028.out
16384,64,1115470,4341418,13243794,13908556,12821262,4191283,12535919,7783552,10757915,4143770,4235979,11385303,12479008,3.489,linux-AMD64,1024,32,17,iozone-028.out
16384,128,1171451,4449646,13744429,14590724,13931113,4471651,13320811,8321759,13722472,4255654,4402045,11703295,13022931,3.489,linux-AMD64,1024,32,17,iozone-028.out
16384,256,1172971,4469325,13813499,14788541,14347028,4591765,13883267,8079126,14222317,4340322,4420735,14149109,10095701,3.489,linux-AMD64,1024,32,17,iozone-028.out
16384,512,1165451,4419882,14195875,14693677,14656072,4643896,14187083,8171351,14681121,4136287,4272056,12910386,14949397,3.489,linux-AMD64,1024,32,17,iozone-028.out
16384,1024,1108221,4337856,13045180,14668586,14881413,4693374,14088194,7670606,23714314,4359596,4391075,13117393,15241170,3.489,linux-AMD64,1024,32,17,iozone-028.out
16384,2048,1119742,4392478,14222317,15070702,15014724,4618925,14160772,7157678,21113234,4657114,4647665,12411393,15004889,3.489,linux-AMD64,1024,32,17,iozone-028.out
16384,4096,1152666,4437578,13496091,14248858,13813499,4396131,13127416,6215691,16716790,5317690,5313989,10284566,12012202,3.489,linux-AMD64,1024,32,17,iozone-028.out
16384,8192,1143099,4086843,11267694,12012202,11777509,4143520,10995458,4887654,11482323,4234674,5795783,9769885,11192451,3.489,linux-AMD64,1024,32,17,iozone-028.out
16384,16384,1132194,4220370,8613831,9793555,8972610,3967910,8659420,3804052,6913563,3956716,4048560,9214436,7681753,3.489,linux-AMD64,1024,32,17,iozone-028.out
32768,64,1051771,3722836,11699117,12281417,11958694,3851469,11770252,7803796,11932737,3816391,3597708,11838178,12435882,3.489,linux-AMD64,1024,32,17,iozone-028.out
32768,128,1089472,3539430,12593128,12870255,12564347,3883464,12449399,7428809,12421271,3702178,3442790,11656451,12900456,3.489,linux-AMD64,1024,32,17,iozone-028.out
32768,256,1136950,4044367,10904559,13028863,12559754,3984453,11326945,8043101,11401175,3893035,3719008,12612774,13212989,3.489,linux-AMD64,1024,32,17,iozone-028.out
32768,512,1154330,3936634,11409693,13468061,13347727,3818723,12327683,7972649,12140386,3746277,3863270,13341248,13873185,3.489,linux-AMD64,1024,32,17,iozone-028.out
32768,1024,1126587,3856332,11657440,12790009,12957619,4039850,13097150,7385297,11915151,3735484,3917670,12675589,14124108,3.489,linux-AMD64,1024,32,17,iozone-028.out
32768,2048,1120845,3979607,11851449,13090913,12755585,3899109,11526433,6774461,23158121,3887969,4091930,13711254,14046160,3.489,linux-AMD64,1024,32,17,iozone-028.out
32768,4096,1107514,3917782,12286906,13303798,12477655,3785591,11373813,7599271,24693451,4077120,4107338,11711079,12936885,3.489,linux-AMD64,1024,32,17,iozone-028.out
32768,8192,1111454,3638857,10974216,11334418,10999687,3745766,9642940,5467855,12735491,4334409,4481392,11366288,10622228,3.489,linux-AMD64,1024,32,17,iozone-028.out
32768,16384,1110179,3583169,9209377,10002248,9896376,3610372,7740943,4450915,7421989,3473416,6111166,7717038,8361149,3.489,linux-AMD64,1024,32,17,iozone-028.out
65536,64,997670,3442350,11895971,12188191,11445708,3744277,10992123,6977870,10102534,3375352,3331942,11455248,11928494,3.489,linux-AMD64,1024,32,17,iozone-028.out
65536,128,1084263,3620968,12508775,12825101,12363061,3746369,11782768,7160739,11281760,3414937,3386705,12555053,12926424,3.489,linux-AMD64,1024,32,17,iozone-028.out
65536,256,1137914,3507580,12220160,13039250,12673722,3874204,12056151,8098744,11772171,3603453,3757996,11217763,12404906,3.489,linux-AMD64,1024,32,17,iozone-028.out
65536,512,1144452,3694059,11704998,12428463,12528159,3926445,12249567,8228200,11644997,3368238,3517545,11723969,12304950,3.489,linux-AMD64,1024,32,17,iozone-028.out
65536,1024,1141188,3666123,11891854,12543022,12449853,3779699,12463967,7994167,12342521,3442393,3543071,11808583,12545312,3.489,linux-AMD64,1024,32,17,iozone-028.out
65536,2048,1143077,3790854,12263776,12757838,12574006,3846447,12229402,8202420,12601098,3633221,3569527,12782161,13374227,3.489,linux-AMD64,1024,32,17,iozone-028.out
65536,4096,1134584,3530285,12379207,12928856,12452109,3835230,12091152,8084928,24600204,3681344,3539239,11944043,12617872,3.489,linux-AMD64,1024,32,17,iozone-028.out
65536,8192,1097497,3658560,11051787,12561938,13152175,3520022,9448636,6013543,12027138,3773369,3749435,9938888,11740494,3.489,linux-AMD64,1024,32,17,iozone-028.out
65536,16384,1085483,3535597,9209625,9674437,9657442,3391050,8081838,4800119,8576853,3862065,3861414,7964980,8507832,3.489,linux-AMD64,1024,32,17,iozone-028.out
131072,64,999687,3562398,11939583,12048173,11413582,3379269,10793958,7231173,10593453,3348967,3310330,11761795,11946069,3.489,linux-AMD64,1024,32,17,iozone-028.out
131072,128,1052355,3651945,12226901,12564467,12345516,3600687,11976518,7390998,10520272,3346154,3374830,12678634,12767558,3.489,linux-AMD64,1024,32,17,iozone-028.out
131072,256,1142499,3759738,11680826,12096953,12774975,3795010,12222280,7906423,12171139,3570960,3750274,11720671,12309581,3.489,linux-AMD64,1024,32,17,iozone-028.out
131072,512,1157788,3689690,11813609,12464194,13354347,3737323,12612895,8017578,12598154,3367450,3494044,12024982,12507012,3.489,linux-AMD64,1024,32,17,iozone-028.out
131072,1024,1157993,3722494,12183816,12782401,13595431,3729666,12024982,8040797,11936213,3369287,3511564,12226901,12747722,3.489,linux-AMD64,1024,32,17,iozone-028.out
131072,2048,1147347,3739128,12429813,12919682,13316177,3718792,12156605,7988221,11833698,3421905,3466308,12326970,12883048,3.489,linux-AMD64,1024,32,17,iozone-028.out
131072,4096,1142219,3710659,12071454,12721763,13212804,3744068,12198415,7793996,12328075,3501879,3518328,12301318,12752749,3.489,linux-AMD64,1024,32,17,iozone-028.out
131072,8192,1056877,3577280,11061751,12504452,12726770,3614084,10100271,6156155,10457236,3405709,3611307,9824821,12419424,3.489,linux-AMD64,1024,32,17,iozone-028.out
131072,16384,1034581,3559239,9261727,9648257,9570823,3567461,8793728,5260377,9286603,3333028,3394333,8934643,9629160,3.489,linux-AMD64,1024,32,17,iozone-028.out
262144,64,952557,3592543,11318275,11585049,11192688,3218382,11141311,6912176,10766563,3218430,3285715,11450883,11729649,3.489,linux-AMD64,1024,32,17,iozone-028.out
262144,128,986988,3724862,11796600,12140740,12132835,3386313,11983672,6877371,11692478,3271763,3529655,11466886,11979233,3.489,linux-AMD64,1024,32,17,iozone-028.out
262144,256,1053116,3788378,12111052,12567311,12691484,3449352,12158192,7446652,12079252,3565758,3667681,12067586,12565013,3.489,linux-AMD64,1024,32,17,iozone-028.out
262144,512,1073445,3728614,12484830,12733963,13175724,3462790,12667067,7544398,12673199,3337032,3478643,12443853,12867941,3.489,linux-AMD64,1024,32,17,iozone-028.out
262144,1024,1067448,3766652,12615182,13040088,13386997,3525569,12957564,7646925,12340917,3351926,3491723,12543368,12977293,3.489,linux-AMD64,1024,32,17,iozone-028.out
262144,2048,1062563,3780835,12883018,13218174,13581963,3452038,12621844,7604350,12683432,3347680,3480956,12709970,13194381,3.489,linux-AMD64,1024,32,17,iozone-028.out
262144,4096,1057871,3772183,13034832,13228829,13402009,3610142,13239024,7666813,12757011,3390427,3496698,12606215,13129468,3.489,linux-AMD64,1024,32,17,iozone-028.out
262144,8192,1032063,3734033,11611108,12798143,13017393,3472052,10768355,6251921,12158192,3315009,3475597,9787721,12786237,3.489,linux-AMD64,1024,32,17,iozone-028.out
262144,16384,1015987,3590678,9585492,9754205,10429047,3337752,8444283,5357961,9810778,3134978,3222580,9410661,9857218,3.489,linux-AMD64,1024,32,17,iozone-028.out
524288,64,942111,3553030,11990847,11789694,10669079,3240325,11245508,6219382,10863354,3223311,3405769,11938703,11744233,3.489,linux-AMD64,1024,32,17,iozone-028.out
524288,128,980725,3554811,12367903,12525136,11667712,3359144,12011413,6804165,11936564,3288245,3464486,12326653,12386015,3.489,linux-AMD64,1024,32,17,iozone-028.out
524288,256,1041454,3769686,12635609,12661509,12280737,3587572,12473485,7131701,12273266,3586987,3679186,12487156,12609453,3.489,linux-AMD64,1024,32,17,iozone-028.out
524288,512,1075145,3706084,13259364,13306461,12666104,3514558,13192545,7424396,12948851,3397057,3464055,13207600,13216887,3.489,linux-AMD64,1024,32,17,iozone-028.out
524288,1024,1070694,3639828,13307508,13414010,13023546,3545954,13207282,7478175,13247303,3392152,3471903,13213631,13259764,3.489,linux-AMD64,1024,32,17,iozone-028.out
524288,2048,1062169,3645953,13729153,13648712,13286924,3638491,13736013,7538083,13040691,3412333,3474498,13697255,13622501,3.489,linux-AMD64,1024,32,17,iozone-028.out
524288,4096,1057855,3725359,13715452,13576664,13263763,3530583,13714768,7513332,13375744,3399788,3546343,13627059,13590005,3.489,linux-AMD64,1024,32,17,iozone-028.out
524288,8192,1083293,3819474,12327759,13441889,13054316,3640936,11991959,6339182,12611912,3525099,3565497,11130417,13304770,3.489,linux-AMD64,1024,32,17,iozone-028.out
524288,16384,1072380,3719807,10091576,9801630,10031179,3679167,9172464,5642169,10093151,3234729,3269914,9370313,9907571,3.489,linux-AMD64,1024,32,17,iozone-028.out
64,4,463774,998622,3738358,4564786,3541098,1690338,3363612,2203800,4018152,1722886,1991276,5283570,4274062,3.489,linux-AMD64,1024,32,17,iozone-029.out
64,8,778512,2467108,9006179,4274062,3541098,1421755,4988978,1780008,3165299,2379626,1933893,4564786,4274062,3.489,linux-AMD64,1024,32,17,iozone-029.out
64,16,901377,3022727,15972885,7100397,4988978,1679761,3958892,4018152,10821524,3203069,4274062,7940539,10402178,3.489,linux-AMD64,1024,32,17,iozone-029.out
